date,forecast_units
2024-07-01,9.09648421242272
2024-07-02,3.814357245063247
2024-07-03,5.053876367569633
2024-07-04,4.275816695641517
2024-07-05,4.442858401929703
2024-07-06,4.327754180119603
2024-07-07,4.34993831766273
2024-07-08,4.332829460682105
2024-07-09,4.335717519645847
2024-07-10,4.333161437012907
2024-07-11,4.333526934884052
2024-07-12,4.333142948617677
2024-07-13,4.333187274313973
2024-07-14,4.333129252658765
2024-07-15,4.333134262906927
2024-07-16,4.3331254418066925
2024-07-17,4.333125935952213
2024-07-18,4.333124586335324
2024-07-19,4.3331246197728985
2024-07-20,4.333124411938287
2024-07-21,4.333124410484596
2024-07-22,4.333124378268436
2024-07-23,4.33312437701582
2024-07-24,4.333124371989269
2024-07-25,4.33312437163505
2024-07-26,4.333124370845714
2024-07-27,4.333124370765708
2024-07-28,4.333124370640978
