date,forecast_units
2024-07-01,0.5824212297696618
2024-07-02,0.614734067850072
2024-07-03,0.5335853513757576
2024-07-04,0.4951502650541432
2024-07-05,0.6325596833681066
2024-07-06,0.5950336145310607
2024-07-07,0.6515083287075589
2024-07-08,0.5805813681261974
2024-07-09,0.6112438500693218
2024-07-10,0.5304840351062445
2024-07-11,0.5717531322269203
2024-07-12,0.5243731888913065
2024-07-13,0.5925662775354892
2024-07-14,0.5629858117133887
2024-07-15,0.6255920405744114
2024-07-16,0.5803789978409438
2024-07-17,0.617727053828087
2024-07-18,0.5577938475004998
2024-07-19,0.5888069943772273
2024-07-20,0.5398514791191461
2024-07-21,0.5849544284346708
2024-07-22,0.5533652492979303
2024-07-23,0.6042201455849249
2024-07-24,0.5722505073099097
2024-07-25,0.6111788760586867
2024-07-26,0.5688047321564941
2024-07-27,0.5972216173952286
2024-07-28,0.554878132483279
