date,actual_forecast
2024-07-01,4.293986951457153
2024-07-02,2.2466913623712887
2024-07-03,3.2224142392428234
2024-07-04,1.8971858999870697
2024-07-05,2.899887889863243
2024-07-06,1.645771786584757
2024-07-07,2.6616344043629203
2024-07-08,1.46576335790388
2024-07-09,2.484861958291421
2024-07-10,1.3377165748366453
2024-07-11,2.35296070118221
2024-07-12,1.2474642849236792
2024-07-13,2.253825580517199
2024-07-14,1.1846845316301042
2024-07-15,2.1786341942086223
2024-07-16,1.141857291880551
2024-07-17,2.12095621927143
2024-07-18,1.1135042585959951
2024-07-19,2.0761044578184187
2024-07-20,1.0956348761731125
2024-07-21,2.0406619479651806
2024-07-22,1.085342671057392
2024-07-23,2.012137372048916
2024-07-24,1.0805111013081894
2024-07-25,1.9887139542397871
2024-07-26,1.0795992118891655
2024-07-27,1.969066483249967
2024-07-28,1.0814854438300872
