date,actual_forecast
2024-07-01,3.5531931412958766
2024-07-02,4.296870710327811
2024-07-03,3.7104371512449097
2024-07-04,3.787397828139156
2024-07-05,3.865455417903633
2024-07-06,3.4226759776179936
2024-07-07,3.895209906158793
2024-07-08,3.259202099099491
2024-07-09,3.78034866769629
2024-07-10,3.261296535988533
2024-07-11,3.5782222947438336
2024-07-12,3.343060167139365
2024-07-13,3.372511670095774
2024-07-14,3.418763155385532
2024-07-15,3.2280206520860264
2024-07-16,3.4376264470124256
2024-07-17,3.168020619450179
2024-07-18,3.3931515403872
2024-07-19,3.176539506899261
2024-07-20,3.311026430019865
2024-07-21,3.2167087046343155
2024-07-22,3.227427864697245
2024-07-23,3.2523109669935475
2024-07-24,3.169878588269092
2024-07-25,3.2623837888866665
2024-07-26,3.1479114927550693
2024-07-27,3.244873194087554
2024-07-28,3.15436829425588
