date,actual_forecast
2024-07-01,37.52750238479785
2024-07-02,32.78142876612233
2024-07-03,41.02636412430982
2024-07-04,34.382581708443745
2024-07-05,37.33942309765252
2024-07-06,37.63388328589127
2024-07-07,35.70403971310146
2024-07-08,37.70019638963643
2024-07-09,36.51542415935364
2024-07-10,36.75799562919293
2024-07-11,37.12852695300713
2024-07-12,36.58331577126401
2024-07-13,36.99168447051685
2024-07-14,36.83074333177336
2024-07-15,36.78940533590785
2024-07-16,36.92271810120906
2024-07-17,36.796192874003765
2024-07-18,36.86533818634865
2024-07-19,36.85660981554713
2024-07-20,36.828921467362186
2024-07-21,36.86457452157018
2024-07-22,36.83974238936394
2024-07-23,36.84817544324748
2024-07-24,36.852200926128575
2024-07-25,36.84313860623339
2024-07-26,36.8510814557656
2024-07-27,36.84711614929158
2024-07-28,36.84724475882899
