date,actual_forecast
2024-07-01,1.21534475229757
2024-07-02,1.2160754019183886
2024-07-03,1.2113986815684217
2024-07-04,1.211627069475349
2024-07-05,1.2108919523813246
2024-07-06,1.2109455631196255
2024-07-07,1.2108295793763544
2024-07-08,1.210840779667627
2024-07-09,1.21082241315455
2024-07-10,1.2108246096310185
2024-07-11,1.2108216908714555
2024-07-12,1.2108221049089976
2024-07-13,1.2108216394774818
2024-07-14,1.210821715450366
2024-07-15,1.2108216409882715
2024-07-16,1.210821654661076
2024-07-17,1.210821642711109
2024-07-18,1.2108216451363008
2024-07-19,1.210821643212874
2024-07-20,1.210821643638239
2024-07-21,1.210821643327794
2024-07-22,1.2108216434017425
2024-07-23,1.2108216433515064
2024-07-24,1.210821643364271
2024-07-25,1.210821643356122
2024-07-26,1.2108216433583123
2024-07-27,1.2108216433569878
2024-07-28,1.210821643357362
