date,actual_forecast
2024-07-01,2.2920397504485943
2024-07-02,2.604914438941993
2024-07-03,2.506249686912466
2024-07-04,2.9177840254990963
2024-07-05,2.810861552584647
2024-07-06,2.952223980862063
2024-07-07,2.7454848481732035
2024-07-08,2.7993621252251035
2024-07-09,2.683049075489195
2024-07-10,2.7787604472370373
2024-07-11,2.73781523262264
2024-07-12,2.813887333531619
2024-07-13,2.7692415088313407
2024-07-14,2.8020855057377685
2024-07-15,2.758313546596863
2024-07-16,2.7813805409192467
2024-07-17,2.7574236134948427
2024-07-18,2.780981836896042
2024-07-19,2.767333065458454
2024-07-20,2.7831046487703066
2024-07-21,2.7706101408109185
2024-07-22,2.77938174816517
2024-07-23,2.7697804363061347
2024-07-24,2.7766005675002674
2024-07-25,2.7708900641813368
2024-07-26,2.776454151096246
2024-07-27,2.772538808025579
2024-07-28,2.776164531977755
