date,actual_forecast
2024-07-01,1.8201239237218907
2024-07-02,1.8461933471257903
2024-07-03,1.8374207575536567
2024-07-04,1.9548130501126768
2024-07-05,1.9991033921334456
2024-07-06,2.030193898968114
2024-07-07,2.063648563457104
2024-07-08,2.0860496734742675
2024-07-09,2.1030196536519563
2024-07-10,2.116823132592961
2024-07-11,2.1272142281376305
2024-07-12,2.1351955336921
2024-07-13,2.1414019375883364
2024-07-14,2.146167155960001
2024-07-15,2.149837280640445
2024-07-16,2.152670031391923
2024-07-17,2.154851905410297
2024-07-18,2.156533255185597
2024-07-19,2.15782938166709
2024-07-20,2.158828203865561
2024-07-21,2.159597972746756
2024-07-22,2.1601912535175383
2024-07-23,2.160648484749768
2024-07-24,2.161000868773524
2024-07-25,2.161272450975024
2024-07-26,2.1614817573353973
2024-07-27,2.161643068432834
2024-07-28,2.161767390116668
