date,actual_forecast
2024-07-01,1.077192058350703
2024-07-02,1.1108303660315548
2024-07-03,1.1254890727406155
2024-07-04,1.1318769589690472
2024-07-05,1.1346606349970398
2024-07-06,1.135873689198652
2024-07-07,1.1364023069261648
2024-07-08,1.1366326648948932
2024-07-09,1.1367330489550465
2024-07-10,1.1367767937388211
2024-07-11,1.136795856587092
2024-07-12,1.136804163684598
2024-07-13,1.1368077837033903
2024-07-14,1.1368093612141932
2024-07-15,1.1368100486527055
2024-07-16,1.136810348220675
2024-07-17,1.1368104787646682
2024-07-18,1.1368105356523728
2024-07-19,1.136810560442567
2024-07-20,1.136810571245494
2024-07-21,1.1368105759531308
2024-07-22,1.1368105780045976
2024-07-23,1.1368105788985738
2024-07-24,1.1368105792881456
2024-07-25,1.1368105794579109
2024-07-26,1.13681057953189
2024-07-27,1.1368105795641286
2024-07-28,1.136810579578177
