date,actual_forecast
2024-07-01,0.9157382771524027
2024-07-02,1.0581267645425565
2024-07-03,1.1663056769602298
2024-07-04,1.1680920004520232
2024-07-05,1.1461717182442477
2024-07-06,1.139738259582506
2024-07-07,1.1265273347749516
2024-07-08,1.1257545467830163
2024-07-09,1.1218435291732591
2024-07-10,1.124530076591166
2024-07-11,1.1242401244092328
2024-07-12,1.1267125920513894
2024-07-13,1.1267000809623036
2024-07-14,1.1278993663815051
2024-07-15,1.1275308228614986
2024-07-16,1.127908180938379
2024-07-17,1.1274787431593225
2024-07-18,1.1275913065578087
2024-07-19,1.127313928297632
2024-07-20,1.1273968999677435
2024-07-21,1.1272692857820323
2024-07-22,1.1273499733071948
2024-07-23,1.1272986515444063
2024-07-24,1.1273579301728307
2024-07-25,1.1273320376091245
2024-07-26,1.1273655260763935
2024-07-27,1.1273473654811954
2024-07-28,1.1273636279172985
