date,actual_forecast
2024-07-01,0.4798435237491724
2024-07-02,0.6110786752585087
2024-07-03,0.70492644606918
2024-07-04,0.7465933801245788
2024-07-05,0.7692937543009035
2024-07-06,0.7805187484326691
2024-07-07,0.7863134490555959
2024-07-08,0.7892442258856157
2024-07-09,0.7907397995800705
2024-07-10,0.7914996268749653
2024-07-11,0.7918863542919882
2024-07-12,0.7920829923572277
2024-07-13,0.7921830105392883
2024-07-14,0.7922338719934076
2024-07-15,0.7922597375571298
2024-07-16,0.7922728906566766
2024-07-17,0.7922795792573872
2024-07-18,0.7922829804716451
2024-07-19,0.7922847100132004
2024-07-20,0.7922855894910081
2024-07-21,0.7922860367071455
2024-07-22,0.7922862641167113
2024-07-23,0.7922863797543607
2024-07-24,0.7922864385559656
2024-07-25,0.7922864684564843
2024-07-26,0.7922864836608386
2024-07-27,0.7922864913922191
2024-07-28,0.7922864953236077
