date,actual_forecast
2024-07-01,1.3147560067353277
2024-07-02,2.216439403901865
2024-07-03,2.03203571339968
2024-07-04,1.9204548938603887
2024-07-05,2.2718596121797847
2024-07-06,2.478383961132028
2024-07-07,2.3774810955644066
2024-07-08,2.3319810899903266
2024-07-09,2.4314892235399594
2024-07-10,2.4799987452940906
2024-07-11,2.4404260628011483
2024-07-12,2.4261614356917303
2024-07-13,2.4557829710066312
2024-07-14,2.467207652548244
2024-07-15,2.4533427592751424
2024-07-16,2.449431688225281
2024-07-17,2.4584839122887443
2024-07-18,2.461106372066849
2024-07-19,2.456502197730684
2024-07-20,2.4555452036022807
2024-07-21,2.4583410742779
2024-07-22,2.458903269758541
2024-07-23,2.457420421874642
2024-07-24,2.4572193849074315
2024-07-25,2.4580842007403154
2024-07-26,2.4581868177156725
2024-07-27,2.457718768536324
2024-07-28,2.4576887016045266
