date,actual_forecast
2024-07-01,5.708869964042574
2024-07-02,5.107420780439834
2024-07-03,7.23271581251708
2024-07-04,9.144472369482676
2024-07-05,10.785229233789783
2024-07-06,11.374253096085717
2024-07-07,11.585709843823008
2024-07-08,11.661621804315311
2024-07-09,11.6888738348485
2024-07-10,11.69865718339286
2024-07-11,11.702169358701184
2024-07-12,11.70343021282904
2024-07-13,11.70388285342701
2024-07-14,11.704045349235528
2024-07-15,11.704103684453148
2024-07-16,11.704124626517103
2024-07-17,11.704132144617846
2024-07-18,11.704134843580034
2024-07-19,11.704135812494544
2024-07-20,11.704136160330217
2024-07-21,11.704136285201557
2024-07-22,11.70413633002977
2024-07-23,11.704136346122883
2024-07-24,11.704136351900235
2024-07-25,11.704136353974276
2024-07-26,11.704136354718846
2024-07-27,11.704136354986144
2024-07-28,11.704136355082102
