date,actual_forecast
2024-07-01,49.987045749865416
2024-07-02,51.88289686405659
2024-07-03,50.531623634778775
2024-07-04,53.18570798587656
2024-07-05,52.93289148686304
2024-07-06,51.41404488131924
2024-07-07,52.18490448943133
2024-07-08,52.79996253912303
2024-07-09,52.079409642089736
2024-07-10,51.99608318956091
2024-07-11,52.4701049066391
2024-07-12,52.32863464430692
2024-07-13,52.09645656926493
2024-07-14,52.27711139813001
2024-07-15,52.34563824593807
2024-07-16,52.207460616187966
2024-07-17,52.22167366643635
2024-07-18,52.30032177658318
2024-07-19,52.25972017129968
2024-07-20,52.22814970779489
2024-07-21,52.26576681860711
2024-07-22,52.26978754310449
2024-07-23,52.24517450040907
2024-07-24,52.252707071009134
2024-07-25,52.26468680951364
2024-07-26,52.25522311860755
2024-07-27,52.251745119744456
2024-07-28,52.25893824373105
