date,actual_forecast
2024-07-01,19.446728947670145
2024-07-02,29.000181959393643
2024-07-03,20.014829359884544
2024-07-04,27.77843335523941
2024-07-05,21.06843671234681
2024-07-06,26.86781223105807
2024-07-07,21.85547642867698
2024-07-08,26.187582551960794
2024-07-09,22.443391379757635
2024-07-10,25.679454194252457
2024-07-11,22.882561071620007
2024-07-12,25.29988471082442
2024-07-13,23.210618757337944
2024-07-14,25.01634809932807
2024-07-15,23.455676299223896
2024-07-16,24.804547589622253
2024-07-17,23.63873312565905
2024-07-18,24.646333609159903
2024-07-19,23.77547571046841
2024-07-20,24.528148512964865
2024-07-21,23.87762177551541
2024-07-22,24.43986480426977
2024-07-23,23.95392440369179
2024-07-24,24.373917290819342
2024-07-25,24.01092210657877
2024-07-26,24.324654809727694
2024-07-27,24.05349912144756
2024-07-28,24.287855969008245
