date,actual_forecast
2024-07-01,1.7689209643684702
2024-07-02,1.736793882667962
2024-07-03,1.7565541987114908
2024-07-04,1.7896209299303727
2024-07-05,1.8247884705314052
2024-07-06,1.8588848527365711
2024-07-07,1.891090222621948
2024-07-08,1.921268286856905
2024-07-09,1.9494766287526013
2024-07-10,1.9758233121355573
2024-07-11,2.000425184877862
2024-07-12,2.023396030597497
2024-07-13,2.0448434623592893
2024-07-14,2.064868359708549
2024-07-15,2.0835650296806323
2024-07-16,2.101021558845746
2024-07-17,2.11732020126118
2024-07-18,2.1325377580993146
2024-07-19,2.146745937209149
2024-07-20,2.16001169033058
2024-07-21,2.1723975283826893
2024-07-22,2.183961815968675
2024-07-23,2.194759046384408
2024-07-24,2.2048400983969234
2024-07-25,2.214252475994112
2024-07-26,2.223040532232829
2024-07-27,2.231245678239483
2024-07-28,2.238906578347727
