date,actual_forecast
2024-07-01,0.6295400073882996
2024-07-02,0.6057889491869751
2024-07-03,0.7702715930088405
2024-07-04,0.6981184444462242
2024-07-05,0.7706011784030083
2024-07-06,0.7189364552881249
2024-07-07,0.7632647232031934
2024-07-08,0.7265323775759107
2024-07-09,0.7585650102927267
2024-07-10,0.7303242369685037
2024-07-11,0.7557316162348758
2024-07-12,0.7326182868219488
2024-07-13,0.7538521138925801
2024-07-14,0.7342163319915255
2024-07-15,0.752464001709131
2024-07-16,0.7354480932401019
2024-07-17,0.7513542446994393
2024-07-18,0.736460050559786
2024-07-19,0.7504234003324716
2024-07-20,0.7373217735631786
2024-07-21,0.7496220252869961
2024-07-22,0.738069446550655
2024-07-23,0.7489228618041166
2024-07-24,0.7387242966668067
2024-07-25,0.7483088286405497
2024-07-26,0.7393005076067389
2024-07-27,0.7477678154306159
2024-07-28,0.739808665856361
