date,actual_forecast
2024-07-01,2.984893457842224
2024-07-02,4.548204857133681
2024-07-03,4.8921073837742775
2024-07-04,5.1797577450766505
2024-07-05,5.4203208345086
2024-07-06,5.621479316444608
2024-07-07,5.789670019704766
2024-07-08,5.930283646315102
2024-07-09,6.04783317338936
2024-07-10,6.146095637988101
2024-07-11,6.228231360961695
2024-07-12,6.296884094931853
2024-07-13,6.354265075741285
2024-07-14,6.402223513874629
2024-07-15,6.442305678226751
2024-07-16,6.475804393753458
2024-07-17,6.503800491187638
2024-07-18,6.527197505405949
2024-07-19,6.546750713773103
2024-07-20,6.563091431912002
2024-07-21,6.576747337399558
2024-07-22,6.588159467938651
2024-07-23,6.597696436172884
2024-07-24,6.6056663155190165
2024-07-25,6.612326577634499
2024-07-26,6.617892400226457
2024-07-27,6.622543611979518
2024-07-28,6.62643049785045
