date,actual_forecast
2024-07-01,0.9264382646633568
2024-07-02,0.9904777653184824
2024-07-03,1.470072886157901
2024-07-04,1.5916316753008417
2024-07-05,1.702123294841907
2024-07-06,1.7094372641292928
2024-07-07,1.7224922681977026
2024-07-08,1.7338016770295568
2024-07-09,1.7619501687024557
2024-07-10,1.7971582863937112
2024-07-11,1.8366012064324628
2024-07-12,1.8748781546886848
2024-07-13,1.910672536323417
2024-07-14,1.943487781052125
2024-07-15,1.9739752236885648
2024-07-16,2.0027270752285387
2024-07-17,2.030223907601189
2024-07-18,2.056675602953525
2024-07-19,2.082147652967878
2024-07-20,2.1066297182518454
2024-07-21,2.130108882022611
2024-07-22,2.1525909998908173
2024-07-23,2.1741044563197542
2024-07-24,2.194690428809173
2024-07-25,2.214394050720124
2024-07-26,2.233258400783675
2024-07-27,2.251322491644599
2024-07-28,2.268621436778776
