date,actual_forecast
2024-07-01,3.916594286992269
2024-07-02,3.81990112063475
2024-07-03,4.0617976454995794
2024-07-04,4.297490626681689
2024-07-05,4.522253159168483
2024-07-06,4.73831738646294
2024-07-07,4.944836023684262
2024-07-08,5.142572151256116
2024-07-09,5.3315981732266
2024-07-10,5.512355308567749
2024-07-11,5.6851241766950125
2024-07-12,5.850263046674306
2024-07-13,6.0080855082265785
2024-07-14,6.158913841463642
2024-07-15,6.303050765359262
2024-07-16,6.440791520636877
2024-07-17,6.572417548207705
2024-07-18,6.698199465305367
2024-07-19,6.81839591126235
2024-07-20,6.933254543334203
2024-07-21,7.043012105561786
2024-07-22,7.147894990122548
2024-07-23,7.248119583581875
2024-07-24,7.343892717451975
2024-07-25,7.435412059670589
2024-07-26,7.522866518606952
2024-07-27,7.606436621879684
2024-07-28,7.686294886196634
