date,actual_forecast
2024-07-01,2.688179098996481
2024-07-02,3.5008525646343327
2024-07-03,3.744979200822891
2024-07-04,3.818314700278338
2024-07-05,3.840344641641336
2024-07-06,3.84696242320771
2024-07-07,3.848950400939408
2024-07-08,3.8495475882932193
2024-07-09,3.849726983026805
2024-07-10,3.8497808731003857
2024-07-11,3.849797061647131
2024-07-12,3.849801924677153
2024-07-13,3.849803385528542
2024-07-14,3.849803824367449
2024-07-15,3.849803956194401
2024-07-16,3.849803995795141
2024-07-17,3.84980400769118
2024-07-18,3.849804011264744
2024-07-19,3.84980401233824
2024-07-20,3.8498040126607176
2024-07-21,3.84980401275759
2024-07-22,3.84980401278669
2024-07-23,3.849804012795432
2024-07-24,3.849804012798058
2024-07-25,3.849804012798847
2024-07-26,3.849804012799084
2024-07-27,3.8498040127991553
2024-07-28,3.849804012799176
