date,actual_forecast
2024-07-01,103.85915839030476
2024-07-02,91.0369179572564
2024-07-03,83.0827059283448
2024-07-04,78.62060530919099
2024-07-05,75.58898797341134
2024-07-06,70.27218022070049
2024-07-07,64.39550313912548
2024-07-08,61.1569399862782
2024-07-09,59.01481125237423
2024-07-10,55.125069895301074
2024-07-11,50.77957282067894
2024-07-12,48.428300031900186
2024-07-13,46.91825749377004
2024-07-14,44.07247604256366
2024-07-15,40.85770387524771
2024-07-16,39.150587033045646
2024-07-17,38.08916625167375
2024-07-18,36.00722187019316
2024-07-19,33.62786983626446
2024-07-20,32.38841133902246
2024-07-21,31.64474316983212
2024-07-22,30.12167696596735
2024-07-23,28.359833759157123
2024-07-24,27.45989115708491
2024-07-25,26.940761000952318
2024-07-26,25.82660369744884
2024-07-27,24.521399866748663
2024-07-28,23.867941145985817
