date,actual_forecast
2024-07-01,4.987005931725342
2024-07-02,8.663466097953725
2024-07-03,-0.5168152712778724
2024-07-04,9.960355491188276
2024-07-05,0.4617251996789822
2024-07-06,8.468273949038782
2024-07-07,1.6706221841230846
2024-07-08,7.651734479567632
2024-07-09,2.2383109218758337
2024-07-10,7.190142946840032
2024-07-11,2.664789413687916
2024-07-12,6.782506890231016
2024-07-13,3.0480969485646665
2024-07-14,6.430424150069205
2024-07-15,3.3669190374059585
2024-07-16,6.142955615123747
2024-07-17,3.62643910999644
2024-07-18,5.9080732686192405
2024-07-19,3.839385103921944
2024-07-20,5.714906115357343
2024-07-21,4.014591470998405
2024-07-22,5.556035581685482
2024-07-23,4.158620306313394
2024-07-24,5.4254713747600665
2024-07-25,4.276979572157615
2024-07-26,5.318172785141736
2024-07-27,4.374253407682819
2024-07-28,5.229986296195711
