date,actual_forecast
2024-07-01,44.2804813183674
2024-07-02,71.23857274914623
2024-07-03,91.26643128542904
2024-07-04,106.14078600602416
2024-07-05,117.18838816310556
2024-07-06,125.3969855131355
2024-07-07,131.49475305091974
2024-07-08,136.02316221633478
2024-07-09,139.38690795241064
2024-07-10,141.88610070213534
2024-07-11,143.74236821053495
2024-07-12,145.1208778489651
2024-07-13,146.14489973116122
2024-07-14,146.90563642950744
2024-07-15,147.47058699700793
2024-07-16,147.8901289334947
2024-07-17,148.20177424529638
2024-07-18,148.43324792653033
2024-07-19,148.60511964261693
2024-07-20,148.73274651197968
2024-07-21,148.82753578121978
2024-07-22,148.8979195852911
2024-07-23,148.95016791125494
2024-07-24,148.9889583875276
2024-07-25,149.01775831842585
2024-07-26,149.0391333358564
2024-07-27,149.0549942595387
2024-07-28,149.06676443743524
