date,actual_forecast
2024-07-01,-0.4026588188198876
2024-07-02,0.0057389093360357
2024-07-03,0.1557563825544637
2024-07-04,-0.0116871931314256
2024-07-05,-0.0701729412503583
2024-07-06,-0.0022900837851047
2024-07-07,0.0197884750118425
2024-07-08,-0.0083704612083381
2024-07-09,-0.0172897256188575
2024-07-10,-0.0062267072562105
2024-07-11,-0.003202974352327
2024-07-12,-0.0080976181997609
2024-07-13,-0.0096162675794814
2024-07-14,-0.0079780149749508
2024-07-15,-0.0077335158949305
2024-07-16,-0.0087266770225521
2024-07-17,-0.0091258299285314
2024-07-18,-0.0090219789431236
2024-07-19,-0.0091527253896557
2024-07-20,-0.0094708099537453
2024-07-21,-0.0096800692901546
2024-07-22,-0.0098044754951026
2024-07-23,-0.0099635169833494
2024-07-24,-0.010146166226423
2024-07-25,-0.0103048315313447
2024-07-26,-0.0104450709328269
2024-07-27,-0.0105863684115659
2024-07-28,-0.010726555792722
