date,actual_forecast
2024-07-01,30.91680518383125
2024-07-02,30.91680518383125
2024-07-03,30.91680518383125
2024-07-04,30.91680518383125
2024-07-05,30.91680518383125
2024-07-06,30.91680518383125
2024-07-07,30.91680518383125
2024-07-08,30.91680518383125
2024-07-09,30.91680518383125
2024-07-10,30.91680518383125
2024-07-11,30.91680518383125
2024-07-12,30.91680518383125
2024-07-13,30.91680518383125
2024-07-14,30.91680518383125
2024-07-15,30.91680518383125
2024-07-16,30.91680518383125
2024-07-17,30.91680518383125
2024-07-18,30.91680518383125
2024-07-19,30.91680518383125
2024-07-20,30.91680518383125
2024-07-21,30.91680518383125
2024-07-22,30.91680518383125
2024-07-23,30.91680518383125
2024-07-24,30.91680518383125
2024-07-25,30.91680518383125
2024-07-26,30.91680518383125
2024-07-27,30.91680518383125
2024-07-28,30.91680518383125
