date,actual_forecast
2024-07-01,1.3467428301929052
2024-07-02,1.5279942570752827
2024-07-03,1.6772261721251742
2024-07-04,1.800095077780246
2024-07-05,1.901258210155971
2024-07-06,1.9845500674204768
2024-07-07,2.0531277530224274
2024-07-08,2.109590642877136
2024-07-09,2.156078912388731
2024-07-10,2.1943546578871262
2024-07-11,2.2258686873154
2024-07-12,2.251815511808936
2024-07-13,2.273178622573004
2024-07-14,2.2907677692383914
2024-07-15,2.305249652697839
2024-07-16,2.3171731958078485
2024-07-17,2.326990349819228
2024-07-18,2.335073225185548
2024-07-19,2.341728196077492
2024-07-20,2.347207513222126
2024-07-21,2.3517188652413865
2024-07-22,2.355433250903769
2024-07-23,2.35849146067991
2024-07-24,2.3610094132796102
2024-07-25,2.3630825494469856
2024-07-26,2.3647894495566173
2024-07-27,2.366194812132464
2024-07-28,2.3673519061876136
