date,actual_forecast
2024-07-01,2.1454142181082334
2024-07-02,2.446728176450608
2024-07-03,2.4880706869595075
2024-07-04,2.49374318611813
2024-07-05,2.494521495086514
2024-07-06,2.4946282848511894
2024-07-07,2.494642937199167
2024-07-08,2.494644947610014
2024-07-09,2.494645223453297
2024-07-10,2.4946452613010424
2024-07-11,2.4946452664940337
2024-07-12,2.494645267206551
2024-07-13,2.4946452673043136
2024-07-14,2.4946452673177277
2024-07-15,2.494645267319568
2024-07-16,2.4946452673198203
2024-07-17,2.494645267319855
2024-07-18,2.49464526731986
2024-07-19,2.49464526731986
2024-07-20,2.49464526731986
2024-07-21,2.49464526731986
2024-07-22,2.49464526731986
2024-07-23,2.49464526731986
2024-07-24,2.49464526731986
2024-07-25,2.49464526731986
2024-07-26,2.49464526731986
2024-07-27,2.49464526731986
2024-07-28,2.49464526731986
