date,actual_forecast
2024-07-01,0.2985461607826597
2024-07-02,0.4528451730633762
2024-07-03,0.7031456227007916
2024-07-04,0.9434699455803034
2024-07-05,1.1098823517311045
2024-07-06,1.2251145038041311
2024-07-07,1.30490692540609
2024-07-08,1.3601591308935823
2024-07-09,1.3984184812171108
2024-07-10,1.424911141089482
2024-07-11,1.4432559645425218
2024-07-12,1.4559588244721955
2024-07-13,1.4647549107799198
2024-07-14,1.470845754476637
2024-07-15,1.4750633548548029
2024-07-16,1.4779838292316927
2024-07-17,1.480006109633181
2024-07-18,1.4814064362563495
2024-07-19,1.4823760914288535
2024-07-20,1.4830475284621905
2024-07-21,1.4835124645575364
2024-07-22,1.4838344092254998
2024-07-23,1.4840573395814507
2024-07-24,1.484211707547595
2024-07-25,1.4843185995357666
2024-07-26,1.4843926168168176
2024-07-27,1.4844438700303453
2024-07-28,1.484479360281535
