date,actual_forecast
2024-07-01,-1.3149937483885463
2024-07-02,0.5741790736692359
2024-07-03,-0.705547638302865
2024-07-04,-0.173049785904405
2024-07-05,-0.6023522901981537
2024-07-06,0.1476072452132154
2024-07-07,-0.7585561287337611
2024-07-08,-0.0314306904715003
2024-07-09,-0.5122095931809045
2024-07-10,-0.1048502308981268
2024-07-11,-0.5730134040817718
2024-07-12,-0.0752700156344053
2024-07-13,-0.5092765672862143
2024-07-14,-0.1645959249398112
2024-07-15,-0.4664245480915078
2024-07-16,-0.1651078379469069
2024-07-17,-0.4623295736285391
2024-07-18,-0.1941385812631257
2024-07-19,-0.4249222711921498
2024-07-20,-0.2186926560243819
2024-07-21,-0.4139591390113023
2024-07-22,-0.228675599647221
2024-07-23,-0.3978764603687496
2024-07-24,-0.247013997155345
2024-07-25,-0.3834144335486285
2024-07-26,-0.2568816921075728
2024-07-27,-0.374700898623409
2024-07-28,-0.2667395893354595
