date,actual_forecast
2024-07-01,0.0608731129389281
2024-07-02,0.6453365497295953
2024-07-03,-1.096021886378013
2024-07-04,0.3762089021463556
2024-07-05,0.4698260631511424
2024-07-06,-0.2244154209277066
2024-07-07,-0.2747978861676761
2024-07-08,0.0018343471472833
2024-07-09,0.3435150669301416
2024-07-10,0.3305174074202399
2024-07-11,0.0835978671492461
2024-07-12,0.0714085900584368
2024-07-13,0.2503436777218065
2024-07-14,0.3084178762568511
2024-07-15,0.2196216808909013
2024-07-16,0.1930565588070256
2024-07-17,0.2931591123597025
2024-07-18,0.3624136208170374
2024-07-19,0.3087878192490066
2024-07-20,0.242879499075567
2024-07-21,0.2749978949021184
2024-07-22,0.3501776580921047
2024-07-23,0.3632302378344829
2024-07-24,0.3223276635129483
2024-07-25,0.3087304423514776
2024-07-26,0.339902882889022
2024-07-27,0.3614906478496542
2024-07-28,0.3481386376838908
