date,actual_forecast
2024-07-01,3.3311695898462284
2024-07-02,2.5043694691886027
2024-07-03,3.635844966769409
2024-07-04,3.268511719970488
2024-07-05,3.424809667669089
2024-07-06,3.496428461140923
2024-07-07,3.6091697399996217
2024-07-08,3.4911160545468114
2024-07-09,3.6703421184435534
2024-07-10,3.5788067457286306
2024-07-11,3.6542624283186873
2024-07-12,3.6253456384238554
2024-07-13,3.6677579884643374
2024-07-14,3.6367875408393817
2024-07-15,3.6749245288379617
2024-07-16,3.6504641151538975
2024-07-17,3.673101235981234
2024-07-18,3.6595163678667775
2024-07-19,3.673200158655792
2024-07-20,3.663398971597179
2024-07-21,3.673332150742569
2024-07-22,3.666218138164071
2024-07-23,3.6727095766692215
2024-07-24,3.668140299552638
2024-07-25,3.672293915538806
2024-07-26,3.669196455025584
2024-07-27,3.672023610182644
2024-07-28,3.669881393966564
