date,actual_forecast
2024-07-01,47.14503784193014
2024-07-02,51.46933679664936
2024-07-03,47.03622483644592
2024-07-04,49.39168807770805
2024-07-05,48.22825375972464
2024-07-06,48.3129158623162
2024-07-07,48.00190603075793
2024-07-08,48.41170619390479
2024-07-09,47.878681860876966
2024-07-10,48.39664233338492
2024-07-11,48.02124980078767
2024-07-12,48.32076482350865
2024-07-13,48.1045572276822
2024-07-14,48.29202845877255
2024-07-15,48.1274516618064
2024-07-16,48.27038909832604
2024-07-17,48.14573144898035
2024-07-18,48.24810203054841
2024-07-19,48.16221496187667
2024-07-20,48.23331936413343
2024-07-21,48.173507180696525
2024-07-22,48.22423889734876
2024-07-23,48.18147988255459
2024-07-24,48.21769790721975
2024-07-25,48.1872953264366
2024-07-26,48.21287929649525
2024-07-27,48.191366903496174
2024-07-28,48.20946422260388
