date,actual_forecast
2024-07-01,3.0868154137136266
2024-07-02,2.957088475218809
2024-07-03,2.88096115034555
2024-07-04,3.2469347894858944
2024-07-05,2.811853667392742
2024-07-06,3.2096253334719105
2024-07-07,2.9128094728489327
2024-07-08,3.0915339147486582
2024-07-09,3.018395604661256
2024-07-10,3.0140533186192418
2024-07-11,3.063955350450579
2024-07-12,2.9964896793450606
2024-07-13,3.061329861154157
2024-07-14,3.0106953143572994
2024-07-15,3.0429564389806067
2024-07-16,3.0279851051733657
2024-07-17,3.02968432131
2024-07-18,3.0362650848885324
2024-07-19,3.02600745818109
2024-07-20,3.0364686742726947
2024-07-21,3.027923741882608
2024-07-22,3.033656120379476
2024-07-23,3.0307251026854125
2024-07-24,3.031407268070488
2024-07-25,3.032204891200566
2024-07-26,3.0306764012571845
2024-07-27,3.0323448163682314
2024-07-28,3.030917664158052
