date,actual_forecast
2024-07-01,2.4751977236424705
2024-07-02,2.9460243847347414
2024-07-03,2.469994196622966
2024-07-04,3.559566776765001
2024-07-05,3.780898537819329
2024-07-06,3.5555749035548767
2024-07-07,4.034060723838588
2024-07-08,4.137947102344469
2024-07-09,4.031819798940337
2024-07-10,4.241812625006909
2024-07-11,4.290500207577429
2024-07-12,4.2407325110986855
2024-07-13,4.332830537962096
2024-07-14,4.355614882734365
2024-07-15,4.332367445126122
2024-07-16,4.37273142313428
2024-07-17,4.3833784548452845
2024-07-18,4.37255709087414
2024-07-19,4.390234631950106
2024-07-20,4.395202954108038
2024-07-21,4.390181691786761
2024-07-22,4.397917748013398
2024-07-23,4.400232987737297
2024-07-24,4.397909767813792
2024-07-25,4.401292533186285
2024-07-26,4.402369997966804
2024-07-27,4.401297938638265
2024-07-28,4.402775896886864
