date,actual_forecast
2024-07-01,1.54082815654021
2024-07-02,1.5407482372762014
2024-07-03,1.540716006951166
2024-07-04,1.5406721071399705
2024-07-05,1.5406018844970557
2024-07-06,1.5405499635016962
2024-07-07,1.5404153287850442
2024-07-08,1.5402819023898844
2024-07-09,1.5401530537046306
2024-07-10,1.5400280656006513
2024-07-11,1.5399045502063955
2024-07-12,1.5397837521548088
2024-07-13,1.5396624420680165
2024-07-14,1.5395406499233282
2024-07-15,1.539418584258892
2024-07-16,1.539296431761768
2024-07-17,1.5391742276668166
2024-07-18,1.53905207616011
2024-07-19,1.5389299565875745
2024-07-20,1.5388078489453574
2024-07-21,1.5386857420115914
2024-07-22,1.538563633418867
2024-07-23,1.5384415212953757
2024-07-24,1.5383194077249636
2024-07-25,1.538197293964276
2024-07-26,1.5380751804601522
2024-07-27,1.537953067195071
2024-07-28,1.5378309540996593
