date,actual_forecast
2024-07-01,45.28518895603011
2024-07-02,45.05549203547971
2024-07-03,46.5086454276806
2024-07-04,46.60969354785372
2024-07-05,47.41309195014207
2024-07-06,47.67429270005506
2024-07-07,48.21359845011121
2024-07-08,48.52503901740664
2024-07-09,48.93830692114517
2024-07-10,49.248937614065774
2024-07-11,49.59019652871622
2024-07-12,49.87998848957784
2024-07-13,50.17259277297818
2024-07-14,50.435395346453525
2024-07-15,50.690810496647146
2024-07-16,50.9261660467343
2024-07-17,51.15097362716884
2024-07-18,51.36056018577238
2024-07-19,51.55918055722773
2024-07-20,51.74534125283934
2024-07-21,51.92112903631693
2024-07-22,52.08628931037365
2024-07-23,52.24199201455502
2024-07-24,52.388443026427
2024-07-25,52.52640505927216
2024-07-26,52.65623475620874
2024-07-27,52.77849746574656
2024-07-28,52.8935795820782
