date,actual_forecast
2024-07-01,1.909424501280226
2024-07-02,1.5653181508784173
2024-07-03,2.2923880106809302
2024-07-04,2.077074184421021
2024-07-05,2.2730445196384697
2024-07-06,2.0946798834590887
2024-07-07,2.257020491817503
2024-07-08,2.1092643351784965
2024-07-09,2.243746286709258
2024-07-10,2.121346004386621
2024-07-11,2.2327500176547823
2024-07-12,2.1313543841092764
2024-07-13,2.2236407766770823
2024-07-14,2.1396452637011025
2024-07-15,2.216094738036273
2024-07-16,2.146513376853381
2024-07-17,2.2098436465009867
2024-07-18,2.152202879125132
2024-07-19,2.204665281103915
2024-07-20,2.156916027464792
2024-07-21,2.2003755553761413
2024-07-22,2.160820370272057
2024-07-23,2.196821973230329
2024-07-24,2.1640547036004563
2024-07-25,2.1938782078550103
2024-07-26,2.166734005238552
2024-07-27,2.1914396109042853
2024-07-28,2.1689535220721656
