date,actual_forecast
2024-07-01,1.178855256111391
2024-07-02,1.076614281772868
2024-07-03,0.992998098216129
2024-07-04,1.1383051224385978
2024-07-05,1.1566944395324243
2024-07-06,1.1812648336815377
2024-07-07,1.038408946692361
2024-07-08,1.0625308794157713
2024-07-09,1.0754585020995908
2024-07-10,1.1908343249057003
2024-07-11,1.12689479479055
2024-07-12,1.1022190764318582
2024-07-13,1.0271341715427214
2024-07-14,1.1164872850080942
2024-07-15,1.1310117173218517
2024-07-16,1.166073683910023
2024-07-17,1.0705829124740345
2024-07-18,1.079134724721312
2024-07-19,1.0737501313575697
2024-07-20,1.1578387407638404
2024-07-21,1.1237006885756042
2024-07-22,1.1147004729893046
2024-07-23,1.053231883320796
2024-07-24,1.1068450284375493
2024-07-25,1.115323880207663
2024-07-26,1.1510278355627608
2024-07-27,1.08889234922282
2024-07-28,1.0914558545692734
